apk_name,active_name,raletive_class,id_or_bounds,xbot_colorSet,getColor
qisas.maghribi,qisas.maghribia.AboutApp,TextView,qisas.maghribia:id/txtTitleApp,"['#D36022', '#FFFFFF']","['#E46825', '#D96323']"
qisas.maghribi,qisas.maghribia.RecipesList,ImageView,qisas.maghribia:id/imgAbout,"['#B8541E', '#D96323']","['#E06624', '#B4521D']"
qisas.maghribi,qisas.maghribia.RecipesList,ImageView,qisas.maghribia:id/imgSearchNav,"['#101010', '#101010']","['#101010', '#101010']"
com.fallguys.fall.guys,com.fallguys.fall.guys.MainActivity,Button,com.fallguys.fall.guys:id/button1,"['#FFFFFF', '#FF3BEB']","['#FF3BEB', '#FFFFFF']"
com.fallguys.fall.guys,com.fallguys.fall.guys.MainActivity,Button,com.fallguys.fall.guys:id/botton3,"['#FFFFFF', '#FF3BEB']","['#FF3BEB', '#FFFFFF']"
com.fallguys.fall.guys,com.fallguys.fall.guys.MainActivity,Button,com.fallguys.fall.guys:id/button2,"['#FFFFFF', '#FF3BEB']","['#FF3BEB', '#FFFFFF']"
com.fallguys.fall.guys,com.fallguys.fall.guys.data_three,TextView,com.fallguys.fall.guys:id/textView7,"['#FF3BEB', '#FFFFFF']","['#FFFFFF', '#FF3BEB']"
com.fallguys.fall.guys,com.fallguys.fall.guys.data_three,TextView,com.fallguys.fall.guys:id/textView,"['#2196F3', '#FFFFFF']","['#FFFFFF', '#2196F3']"
com.fallguys.fall.guys,com.fallguys.fall.guys.data_one,TextView,"[0,63][1080,700]","['#FF3BEB', '#91E0FF']","['#91E0FF', '#FF3BEB']"
com.fallguys.fall.guys,com.fallguys.fall.guys.data_one,TextView,com.fallguys.fall.guys:id/textView2,"['#FFFFFF', '#91E0FF']","['#91E0FF', '#FFFFFF']"
apps.screen.touchscreenrepair.touchscreentest,apps.screen.touchscreenrepair.touchscreentest.MacActivity,TextView,apps.screen.touchscreenrepair.touchscreentest:id/textView_mac,"['#070809', '#0000FF']","['#0000FF', '#070809']"
apps.screen.touchscreenrepair.touchscreentest,apps.screen.touchscreenrepair.touchscreentest.BatActivity,TextView,apps.screen.touchscreenrepair.touchscreentest:id/textView_bat,"['#070809', '#0000FF']","['#0000FF', '#050607']"
apps.screen.touchscreenrepair.touchscreentest,apps.screen.touchscreenrepair.touchscreentest.ImageActivity,TextView,apps.screen.touchscreenrepair.touchscreentest:id/textView_image,"['#070809', '#0000FF']","['#0000FF', '#0B0C0E']"
com.abtnote.newnoteboo,com.abtnote.newnotebook.Splash,TextView,com.abtnote.newnotebook:id/title,"['#3DA7FF', '#FFFFFF']","['#FFFFFF', '#3DA7FF']"
com.abtnote.newnoteboo,com.abtnote.newnotebook.note.AddNewNote,EditText,com.abtnote.newnotebook:id/newNoteTitleET,"['#9E9E9E', '#FFFFFF']","['#FFFFFF', '#9E9E9E']"
com.abtnote.newnoteboo,com.abtnote.newnotebook.note.AddNewNote,EditText,com.abtnote.newnotebook:id/newNoteDescET,"['#9E9E9E', '#FFFFFF']","['#FFFFFF', '#9E9E9E']"
com.abtnote.newnoteboo,com.abtnote.newnotebook.MainActivity,TextView,com.abtnote.newnotebook:id/title,"['#3DA7FF', '#FDF385']","['#FDF385', '#3DA7FF']"
com.abtnote.newnoteboo,com.abtnote.newnotebook.MainActivity,TextView,"[775,1642][985,1699]","['#3DA7FF', '#FDF385']","['#FDF385', '#3DA7FF']"
english.dot.russian,english.dot.russian.MainActivity,EditText,english.dot.russian:id/tooledengsearch,"['#B5DBD9', '#38ADA2']","['#38ADA2', '#389A90']"
english.dot.russian,english.dot.russian.MainActivity,ImageView,english.dot.russian:id/toolsearchiv,"['#FFFFFF', '#38ADA2']","['#38ADA2', '#FFFFFF']"
english.dot.russian,english.dot.russian.MainActivity,ImageView,english.dot.russian:id/toolvoicesearch,"['#FFFFFF', '#38ADA2']","['#38ADA2', '#FFFFFF']"
english.dot.russian,english.dot.russian.MainActivity,TextView,english.dot.russian:id/toolheading,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.MainActivity,RadioButton,english.dot.russian:id/toolradioeng,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.MainActivity,RadioButton,english.dot.russian:id/toolradiourdu,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.MainActivity,View,english.dot.russian:id/wordoftheday,"['#FFFFFF', '#009688']","['#FFFFFF', '#009688']"
english.dot.russian,english.dot.russian.MainActivity,TextView,english.dot.russian:id/wordofthedaymeaning,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,EditText,english.dot.russian:id/tooledengsearch,"['#B5DBD9', '#38ADA2']","['#38ADA2', '#389A90']"
english.dot.russian,english.dot.russian.DicSplashActivity,ImageView,english.dot.russian:id/toolsearchiv,"['#FFFFFF', '#38ADA2']","['#38ADA2', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,ImageView,english.dot.russian:id/toolvoicesearch,"['#FFFFFF', '#38ADA2']","['#38ADA2', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,TextView,english.dot.russian:id/toolheading,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,RadioButton,english.dot.russian:id/toolradioeng,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,RadioButton,english.dot.russian:id/toolradiourdu,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
english.dot.russian,english.dot.russian.DicSplashActivity,View,english.dot.russian:id/wordoftheday,"['#FFFFFF', '#009688']","['#FFFFFF', '#009688']"
english.dot.russian,english.dot.russian.DicSplashActivity,TextView,english.dot.russian:id/wordofthedaymeaning,"['#FFFFFF', '#009688']","['#009688', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SecondActivity,TextView,"[42,101][929,172]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SecondActivity,TextView,"[0,1420][1080,1471]","['#F4D2C7', '#FFFFFF']","['#FFFFFF', '#F4D2C7']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SecondActivity,TextView,"[172,1523][908,1611]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.TipsActivity,TextView,"[42,101][929,172]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.TipsActivity,TextView,com.helloscarycoach.scaryteachertips:id/abb,"['#DA6A46', '#FFFFFF']","['#FFFFFF', '#DA6A46']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.TipsActivity,TextView,com.helloscarycoach.scaryteachertips:id/txt,"['#DA6A46', '#FFFFFF']","['#FFFFFF', '#DA6A46']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[42,101][929,172]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[52,262][1028,350]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[52,454][1028,542]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[52,646][1028,734]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[52,838][1028,926]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,"[52,1030][1028,1118]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,com.helloscarycoach.scaryteachertips:id/text1,"['#E6C18B', '#D5973D']","['#D5973D', '#E2B677']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.MainActivity,TextView,com.helloscarycoach.scaryteachertips:id/text2,"['#E2B677', '#D5973D']","['#D5973D', '#E2B678']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.FirstActivity,TextView,"[42,101][929,172]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.FirstActivity,TextView,"[172,1139][908,1227]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.FirstActivity,TextView,"[238,1331][842,1419]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.FirstActivity,TextView,"[303,1523][776,1611]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SplashActivity,TextView,"[42,101][929,172]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SplashActivity,TextView,"[172,1139][908,1227]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SplashActivity,TextView,"[238,1331][842,1419]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.helloscarycoach.scaryteachertips,com.helloscarycoach.scaryteachertips.SplashActivity,TextView,"[303,1523][776,1611]","['#FFFFFF', '#D5973D']","['#D5973D', '#FFFFFF']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainSplashActivity,ImageView,com.qrcode.qrmaker.qrreader.qrscanner:id/ad_remove_main_id,"['#FFFFFF', '#FF7604']","['#FF7604', '#284143']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/main_scan_txt,"['#75819C', '#284143']","['#284143', '#294244']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/main_generate_txt,"['#75819C', '#284143']","['#284143', '#294244']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/main_business_txt,"['#75819C', '#284143']","['#284143', '#294244']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/main_history_txt,"['#75819C', '#284143']","['#284143', '#294244']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/main_setting_txt,"['#75819C', '#284143']","['#284143', '#294244']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainActivity,ImageView,com.qrcode.qrmaker.qrreader.qrscanner:id/ad_remove_main_id,"['#FFFFFF', '#FF7604']","['#FF7604', '#284143']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.BCardEditorActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/save_btn,"['#00A750', '#EAE8E8']","['#EAE8E8', '#04A852']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.BCardEditorActivity,TextView,"[0,1337][1080,1388]","['#FFFFFF', '#FFFFFF']","['#FFFFFF', '#FFFFFF']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.MainScreenActivity,ImageView,com.qrcode.qrmaker.qrreader.qrscanner:id/ad_remove_main_id,"['#FFFFFF', '#FF7604']","['#FF7604', '#284143']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.AdvanceQrActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/save_btn,"['#00A750', '#EAE8E8']","['#EAE8E8', '#E9E7E7']"
com.qrcode.qrmaker.qrreader.qrscanner,com.qrcode.qrmaker.qrreader.qrscanner.activities.AdvanceQrActivity,TextView,com.qrcode.qrmaker.qrreader.qrscanner:id/bg_txt,"['#FE3364', '#F1F2F6']","['#F1F2F6', '#FE3364']"
com.metal.chains.skull.theme,com.ksmobile.launcher.theme.base.result.SNKJETKDMFIADRI,TextView,"[393,104][747,157]","['#FFFFFF', '#06C08E']","['#06C08E', '#FFFFFF']"
com.metal.chains.skull.theme,com.ksmobile.launcher.theme.base.result.SNKJETKDMFIADRI,TextView,"[310,411][769,464]","['#929292', '#FFFFFF']","['#FFFFFF', '#929292']"
com.metal.chains.skull.theme,com.ksmobile.launcher.theme.base.UETDZCOKSHURYPFLJGPKAHP,TextView,com.metal.chains.skull.theme:id/e3,"['#FFFFFF', '#4480F7']","['#4480F7', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Screen1,TextView,"[42,73][225,143]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Screen1,TextView,"[42,143][383,200]","['#E2E2E2', '#9E9E9E']","['#9E9E9E', '#E2E2E2']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Screen1,ImageView,"[975,73][1080,199]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Parcours_VTT,TextView,"[42,101][383,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.resultat_vtt,TextView,"[42,101][385,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.resultat_vtt,Button,"[275,1071][805,1173]","['#FFFFFF', '#FF7600']","['#FFFFFF', '#757575']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Calendrier_route,TextView,"[42,101][189,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Cafe_velo,TextView,"[42,101][271,172]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Licence_ufolep,TextView,"[42,101][410,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Louer_un_velo,TextView,"[42,101][395,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.parcours_cyclotourisme,TextView,"[42,101][640,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Club,TextView,"[42,101][463,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Calendriers_combiner,Button,android:id/button3,"['#FF4081', '#404040']","['#404040', '#FF4081']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Calendrier_VTT,TextView,"[42,101][142,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Engagement_en_Ligne,TextView,"[42,101][587,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Engagement_en_Ligne,Button,A92,"['#DEDEDE', '#0080FF']","['#FFFFFF', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Engagement_en_Ligne,ImageView,"[975,73][1080,199]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Le_Blog,TextView,"[42,101][219,172]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
io.kodular.guitouktm.Info_velo_47,io.kodular.guitouktm.Info_velo_47.Autour_du_velo,TextView,"[42,101][422,171]","['#FFFFFF', '#9E9E9E']","['#9E9E9E', '#FFFFFF']"
com.evbadroid.wicapdemo,com.evbadroid.wicapdemo.BrowserActivity,TextView,"[0,1685][104,1794]","['#ED6C30', '#FFFFFF']","['#FFFFFF', '#ED6C30']"
com.pub.gfxtool,com.pub.gfxtool.activty.SettingActivity,TextView,"[116,63][313,179]","['#0C9AFF', '#FFFFFF']","['#FFFFFF', '#0C9AFF']"
com.pub.gfxtool,com.pub.gfxtool.activty.SettingActivity,TextView,com.pub.gfxtool:id/arg,"['#FFFFFF', '#5BBBFF']","['#57B9FF', '#59BAFF']"
com.pub.gfxtool,com.pub.gfxtool.activty.SettingActivity,TextView,com.pub.gfxtool:id/arg,"['#F6FBFF', '#0C9AFF']","['#8ACEFF', '#0D9AFF']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MainActivity,TextView,com.incdev02.normebiologique:id/txt_HEMATOLOGIE,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MainActivity,TextView,com.incdev02.normebiologique:id/txt_BIOCHIMIE,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaque,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaque,TextView,"[0,341][639,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaque,TextView,"[639,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduLiquideSynovial,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduLiquideSynovial,TextView,"[0,341][596,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduLiquideSynovial,TextView,"[596,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismedufer,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismedufer,TextView,"[0,341][555,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismedufer,TextView,"[555,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Bilan,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Bilan,TextView,"[0,341][461,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Bilan,TextView,"[461,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismeducuivre,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismeducuivre,TextView,"[0,341][544,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Metabolismeducuivre,TextView,"[544,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/title,"['#616161', '#FF5722']","['#FF5722', '#616161']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_ionogramSanguin,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_bilanRenal,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_bilanHepatiques,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_bilanGlucidique,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_bilanLipidique,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_equi_ibreAcidobasique,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_proteinesPlasmatiques,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_bilanHormonal,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_mentabolismeDuFer,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_metabolismDuCuivre,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_catecholamines,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BIOCHIMIE,TextView,com.incdev02.normebiologique:id/txt_liquidesBiologiquesNormax,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Catecholamines,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Catecholamines,TextView,"[0,341][619,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Catecholamines,TextView,"[619,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanLipidique,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanLipidique,TextView,"[0,341][555,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanLipidique,TextView,"[555,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Liquidesbiologiquesnormaux,TextView,com.incdev02.normebiologique:id/title,"['#752810', '#FF5722']","['#FF5722', '#752810']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Liquidesbiologiquesnormaux,TextView,com.incdev02.normebiologique:id/txt_examenduliquidesynovial,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Liquidesbiologiquesnormaux,TextView,com.incdev02.normebiologique:id/txt_examenDuSperme,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Liquidesbiologiquesnormaux,TextView,com.incdev02.normebiologique:id/txt_examenCytobactériologiqu,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Liquidesbiologiquesnormaux,TextView,com.incdev02.normebiologique:id/txt_LCRnormal,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Vitamines,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Vitamines,TextView,"[0,341][643,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.Vitamines,TextView,"[643,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LonogrammeSanguin,TextView,"[0,434][504,527]","['#42A5F5', '#FAFAFA']","['#FAFAFA', '#BDBDBD']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LonogrammeSanguin,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LonogrammeSanguin,TextView,"[0,341][504,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LonogrammeSanguin,TextView,"[504,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanRenal,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanRenal,TextView,"[0,341][521,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanRenal,TextView,"[521,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ProteinesPlasmatiques,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
