apk_name,active_name,raletive_class,xbot_colorSet,getColor
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#808080', '#F5DEB3']","['#F5DEB3', '#808080']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#FFB6C1', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#FFB6C1', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#FFB6C1', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#FFB6C1', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#808080', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#808080']","['#FFB6C1', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#F3A768']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#F3A667']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#F3A667']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#F3A667']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#EB8A39']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#EB8A39']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#E97C25']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#E97C25']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFEFC']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Konomama,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#F1BB80']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#FB9B27', '#FFFFFF']","['#FFFFFF', '#FFFEFB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#C9BEAB', '#FFFFFF']","['#FFFFFF', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#C9BEAB', '#FFFFFF']","['#FFFFFF', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#C9BEAB', '#FFFFFF']","['#FFFFFF', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#C9BEAB', '#FFFFFF']","['#FFFFFF', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#C9BEAB', '#FFFFFF']","['#FFFFFF', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#F5DEB3', '#EDAC67']","['#F0BF85', '#EB9B50']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,EditText,"['#F1DAB0', '#F5DEB3']","['#F5DEB3', '#F4DEB5']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Kakakuhyou,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#FFFFFF', '#FFA07A']","['#FFA07A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#FFFFFF', '#FFA07A']","['#FFA07A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Shuturyoku,TextView,"['#696969', '#F5DEB3']","['#F5DEB3', '#696969']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#C29465', '#F5DEB3']","['#FDEADA', '#FAC79C']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#C39567', '#F5DEB3']","['#FDEADA', '#FAE6CC']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#FAC69A', '#FDEADA']","['#FDEADA', '#8B4513']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#FBC059', '#FDEADA']","['#F5DFB5', '#F7E0BB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#FBC059', '#FDEADA']","['#FDEADA', '#8B4513']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#FAC497', '#FDEADA']","['#F5DFB5', '#F7E0BB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#FBC059', '#FDEADA']","['#FDEADA', '#FAC79C']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#F6DBB1', '#F5DEB3']","['#FDEADA', '#FAC59A']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,TextView,"['#FFFFFF', '#E46C0A']","['#DCDCDC', '#000000']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,TextView,"['#FFFFFF', '#E46C0A']","['#F5F5F5', '#000000']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Settei,Button,"['#955423', '#F5DEB3']","['#F5DFB5', '#F7E0BB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Start,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.SplushActivity,TextView,"['#FFFFFF', '#E46C0A']","['#E46C0A', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,TextView,"['#8B4513', '#A9A9A9']","['#A9A9A9', '#8B4513']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventDetailActivity,TextView,"['#8B4513', '#A9A9A9']","['#A9A9A9', '#8B4513']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.Setumei,TextView,"['#A3A3A3', '#FFFFFF']","['#FFFFFF', '#F3F3F3']"
com.sedai.pzdrtime,com.sedai.pzdrtime.SettingActivity,EditText,"['#808080', '#FFFFFF']","['#FFFFFF', '#808080']"
com.sedai.pzdrtime,com.sedai.pzdrtime.SubActivity,Button,"['#FFFFFF', '#53933F']","['#66B44E', '#69BA51']"
com.sedai.pzdrtime,com.sedai.pzdrtime.EventActivity,Button,"['#848484', '#D6D6D6']","['#828282', '#CACACA']"
com.sedai.pzdrtime,com.sedai.pzdrtime.MainActivity,Button,"['#848484', '#D6D6D6']","['#838383', '#CACACA']"
pt.creativesolutions.football.android.England,pt.creativesolutions.football.Core.Activities.LiveActivity,TextView,"['#BEBEBE', '#E9E9E9']","['#E9E9E9', '#BEBEBE']"
